TXNID,UserID,FSA,Order Time,Market,Type,Side,Size,Price,Subtotal,Fees,Status
1371,85,T3J,2021-01-31 03:51:24.889625Z,HBAR-CAD,limit,buy,213.38506305 / 213.38506305,0.1031,22.15139372,0,filled
1372,85,T3J,2021-01-31 03:50:20.574709Z,HBAR-CAD,limit,buy,19010.66925315 / 19010.66925315,0.1031,1975.077935,0,filled
1373,245,v3b,2021-01-31 03:42:07.407411Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,43545,21772.49939,0,filled
1374,110,V3G,2021-01-31 03:22:48.070835Z,HBAR-CAD,limit,buy,9500.10000000 / 9500.10000000,0.103,990.0716156,1.48510742,filled
1375,174,N6M,2021-01-31 03:09:20.185155Z,ADA-CAD,market,buy,1000.00000000 / 1000.00000000,0.46537,470.869434,0.70630415,filled
1376,245,v3b,2021-01-31 01:29:39.284789Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,43800,21899.9997,0,filled
1377,245,v3b,2021-01-31 01:25:30.389907Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,43620,21809.99974,0,filled
1378,71,V4W,2021-01-31 01:13:56.161036Z,ETH-CAD,limit,buy,0.85570211 / 0.85570211,1750.321,1515.449559,2.27317433,filled
1379,71,V4W,2021-01-31 00:49:12.328423Z,BTC-CAD,limit,buy,0.02296513 / 0.02296513,43479.068,1010.300063,1.51545009,filled
1380,155,T1W,2021-01-30 22:57:25.958082Z,ADA-CAD,limit,buy,1030.00000000 / 1030.00000000,0.46762,487.2886431,0.73093296,filled
1381,155,T1W,2021-01-30 22:54:04.317390Z,ETH-CAD,limit,sell,0.27700000 / 0.27700000,1776.831,486.4051921,0.72960778,filled
1382,155,T1W,2021-01-30 22:36:53.459519Z,ADA-CAD,limit,buy,1020.00000000 / 1020.00000000,0.47007,485.0898966,0.72763484,filled
1383,155,T1W,2021-01-30 22:35:30.852971Z,ETH-CAD,market,sell,0.27700000 / 0.27700000,1773.52,485.4990781,0.72824861,filled
1384,114,L6B,2021-01-30 22:33:54.032438Z,ETH-CAD,limit,sell,0.02000000 / 0.02000000,1774.04,35.06434062,0.05259651,filled
1385,114,L6B,2021-01-30 22:30:18.396779Z,ETH-USDT,limit,buy,0.25180000 / 0.25180000,1385.443,348.8545458,0.52328181,filled
1386,114,L6B,2021-01-30 22:26:36.557761Z,USDC-ETH,limit,sell,2000.00000000 / 2000.00000000,0.0007179,1.43579999,0.00215369,filled
1387,114,L6B,2021-01-30 22:21:10.668145Z,USDT-CAD,limit,buy,345.00000000 / 345.00000000,1.2799,446.7452058,0.6701178,filled
1388,114,L6B,2021-01-30 22:18:42.689329Z,USDC-CAD,limit,buy,2000.00000000 / 2000.00000000,1.28,2590.03416,3.88505123,filled
1389,145,L8W,2021-01-30 22:16:27.060878Z,USDT-CAD,market,buy,1544.99999999 / 1544.99999999,1.28003,2000.881296,3.00132194,filled
1390,12,L4n,2021-01-30 21:34:44.540925Z,ETH-CAD,limit,sell,0.10000000 / 0.10000000,1750,173.7778119,0.26066671,filled
1391,215,V3K,2021-01-30 21:19:10.631427Z,LTC-CAD,limit,buy,1.00000000 / 1.00000000,170.15,172.146141,0.25821921,filled
1392,71,V4W,2021-01-30 21:16:07.949779Z,BTC-CAD,limit,buy,0.03555076 / 0.03555076,42130,1515.449971,2.27317495,filled
1393,214,J3L,2021-01-30 20:13:47.173966Z,DOGE-BTC,limit,sell,31800.00000000 / 31800.00000000,0.00000068,0.02162399,0.00003243,filled
1394,102,k0a,2021-01-30 17:44:57.913765Z,HBAR-ETH,limit,buy,98.00000000 / 98.00000000,0.00006015,0.0058947,0.00000884,filled
1395,102,k0a,2021-01-30 17:43:13.010847Z,XLM-ETH,limit,sell,26.12682490 / 26.12682490,0.00022931,0.00599166,0.00000898,filled
1396,240,K6J,2021-01-30 14:57:18.281358Z,VET-BTC,limit,buy,2708.31253120 / 2708.31253120,0.0000008,0.00216665,0.00000324,filled
1397,240,K6J,2021-01-30 14:52:57.757406Z,BTC-CAD,limit,buy,0.00216990 / 0.00216990,43715.152,95.9663668,0.14394955,filled
1398,4,R5N,2021-01-30 13:17:32.812886Z,DGB-CAD,limit,sell,4000.00000000 / 4000.00000000,0.038,151.86312,0.22779468,filled
1399,102,k0a,2021-01-30 12:18:48.676001Z,HBAR-CAD,limit,buy,97.20000000 / 97.20000000,0.10500234,10.32601817,0.01548902,filled
1400,102,k0a,2021-01-30 12:17:23.129100Z,ALGO-CAD,limit,sell,12.84798900 / 12.84798900,0.83144,10.55696823,0.01583545,filled
1401,90,M3H,2021-01-30 12:08:21.317475Z,HBAR-CAD,market,buy,30000.00000000 / 30000.00000000,0.10547826,3201.488042,4.80223206,filled
1402,85,T3J,2021-01-30 12:01:05.749574Z,HBAR-CAD,limit,buy,16.00000000 / 16.00000000,0.106,1.70927059,0,filled
1403,85,T3J,2021-01-30 11:55:00.085304Z,HBAR-CAD,limit,buy,285.95148049 / 285.95148049,0.105541,30.41575156,0,filled
1404,85,T3J,2021-01-30 11:53:22.801888Z,HBAR-CAD,limit,buy,7425.51425145 / 7425.51425145,0.10841,791.3325278,0,filled
1405,90,M3H,2021-01-30 11:40:27.127144Z,BTC-CAD,market,sell,0.00977598 / 0.00977598,43152.474,416.8401718,0.62526025,filled
1406,237,V3N,2021-01-30 10:29:24.501760Z,HBAR-CAD,market,buy,955.00000000 / 955.00000000,0.10527654,101.7191328,0.15257869,filled
1407,203,T2N,2021-01-30 09:24:29.184764Z,USDT-CAD,market,buy,1900.00000000 / 1900.00000000,1.28052,2461.564266,3.69234639,filled
1408,245,v3b,2021-01-30 08:29:22.724580Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,44000,21999.99937,0,filled
1409,222,V6M,2021-01-30 07:58:57.561041Z,ADA-CAD,limit,buy,740.00000000 / 740.00000000,0.43,322.429618,0.48364442,filled
1410,222,V6M,2021-01-30 07:56:11.043409Z,BTC-CAD,limit,buy,0.06500000 / 0.06500000,43350,2850.822116,4.27623317,filled
1411,245,v3b,2021-01-30 07:04:24.216272Z,BTC-CAD,limit,buy,0.50000000 / 0.50000000,43200,21599.99942,0,filled
1412,222,V6M,2021-01-30 05:11:07.909920Z,ETH-CAD,limit,buy,1.50000000 / 1.50000000,1700,2579.928718,3.86989306,filled
1413,90,M3H,2021-01-30 04:44:39.059346Z,HBAR-CAD,market,buy,466000.00000000 / 466000.00000000,0.1073131,50578.12521,75.8671878,filled
1414,156,L1T,2021-01-30 04:31:47.025917Z,ETH-CAD,limit,buy,0.48000000 / 0.48000000,1729,839.6607528,1.25949111,filled
1415,1,L0K,2021-01-30 04:28:10.827712Z,XVG-BTC,limit,buy,110944.69407001 / 110944.69407001,0.00000045,0.04992509,0.00007486,filled
1416,1,L0K,2021-01-30 04:24:58.595146Z,SC-BTC,limit,buy,262763.74911317 / 262763.74911317,0.00000019,0.04992506,0.00007484,filled
1417,1,L0K,2021-01-30 04:23:11.551585Z,DOGE-BTC,limit,sell,67206.88198472 / 67206.88198472,0.00000145,0.09744995,0.00014615,filled
1418,1,L0K,2021-01-30 04:20:39.011016Z,DOGE-BTC,limit,buy,67206.88198472 / 67206.88198472,0.00000104,0.06989515,0.00010484,filled
1419,90,M3H,2021-01-30 04:19:41.758475Z,HBAR-CAD,market,buy,987.67597997 / 987.67597997,0.10647539,106.3973969,0.15959609,filled
1420,156,L1T,2021-01-30 03:50:15.700563Z,DOGE-BTC,limit,buy,20000.00000000 / 20000.00000000,0.00000093,0.0186,0.0000279,filled
1421,156,L1T,2021-01-30 03:44:57.469760Z,ETH-CAD,limit,sell,0.50000000 / 0.50000000,1710,846.2131575,1.26931973,filled
1422,127,H2B,2021-01-30 02:41:44.377031Z,BTC-CAD,market,buy,0.02220000 / 0.02220000,43892.628,985.853172,1.47877975,filled
1423,61,T6W,2021-01-30 02:34:51.109925Z,HBAR-CAD,limit,buy,29000.00000000 / 29000.00000000,0.1,2934.264425,4.40139663,filled
1424,215,V3K,2021-01-30 01:52:14.187161Z,LTC-CAD,limit,buy,0.50000000 / 0.50000000,169,85.4912205,0.12823683,filled
1425,127,H2B,2021-01-30 01:51:39.385674Z,ETH-CAD,market,sell,5.04036278 / 5.04036278,1754.627,8740.160437,13.11024065,filled
1426,13,N1E,2021-01-30 01:34:38.502205Z,HBAR-CAD,limit,buy,1000.00000000 / 1000.00000000,0.1,101.1815319,0.15177229,filled
1427,24,T3K,2021-01-30 01:10:40.719239Z,LINK-ETH,market,sell,160.00000000 / 160.00000000,0.0163015,2.60824045,0.00391236,filled
1428,36,L7J,2021-01-30 00:58:59.977649Z,HBAR-CAD,limit,sell,7500.00000000 / 7500.00000000,0.1234,914.9761695,1.37246423,filled
1429,36,L7J,2021-01-30 00:55:05.843643Z,HBAR-CAD,limit,buy,7500.00000000 / 7500.00000000,0.10819998,821.0244852,1.23153672,filled
1430,215,V3K,2021-01-29 23:40:52.497923Z,LTC-CAD,limit,buy,0.50000000 / 0.50000000,171,86.502993,0.12975448,filled
1431,215,V3K,2021-01-29 23:29:16.826693Z,LTC-CAD,limit,buy,1.00000000 / 1.00000000,172,174.018405,0.2610276,filled
1432,57,T9K,2021-01-29 22:51:36.571696Z,DGB-CAD,market,buy,51000.00000000 / 51000.00000000,0.03747,1933.281099,2.89992164,filled
1433,136,V7A,2021-01-29 22:29:15.696902Z,ADA-CAD,limit,buy,851.00000000 / 851.00000000,0.45,387.3317394,0.5809976,filled
1434,133,M3C,2021-01-29 22:07:13.108204Z,DOGE-BTC,limit,buy,131381.87455659 / 131381.87455659,0.00000152,0.19970043,0.00029952,filled
1435,133,M3C,2021-01-29 21:47:04.675250Z,DOGE-BTC,limit,buy,62798.88343585 / 62798.88343585,0.00000159,0.09816563,0.00014724,filled
1436,133,M3C,2021-01-29 21:46:04.633367Z,DOGE-BTC,limit,buy,60515.28767455 / 60515.28767455,0.00000165,0.09985018,0.00014975,filled
1437,164,V3K,2021-01-29 20:57:25.341655Z,ZRX-BTC,market,sell,12.50000000 / 12.50000000,0.0000174,0.0002175,0.00000032,filled
1438,164,V3K,2021-01-29 20:51:20.365630Z,BTC-CAD,market,buy,0.00020000 / 0.00020000,44293.124,8.94298752,0.01341448,filled
1439,95,L9N,2021-01-29 19:27:31.960776Z,BTC-CAD,market,buy,0.00250000 / 0.00250000,44280.711,111.8470199,0.16777052,filled
1440,133,M3C,2021-01-29 18:39:20.580569Z,DOGE-BTC,limit,sell,327377.78578034 / 327377.78578034,0.00000123,0.40267458,0.00060391,filled
1441,133,M3C,2021-01-29 18:19:10.022711Z,DOGE-BTC,limit,buy,163688.89289017 / 163688.89289017,0.0000012,0.19642667,0.00029464,filled
1442,134,m1w,2021-01-29 18:18:49.159157Z,DOGE-BTC,market,buy,9250.00000000 / 9250.00000000,0.00000125,0.0115625,0.00001734,filled
1443,133,M3C,2021-01-29 18:18:05.051474Z,DOGE-BTC,limit,buy,163688.89289017 / 163688.89289017,0.00000122,0.19970042,0.00029954,filled
1444,134,m1w,2021-01-29 18:15:37.467664Z,BTC-CAD,market,buy,0.01160000 / 0.01160000,45158.273,530.2555268,0.79538329,filled
1445,136,V7A,2021-01-29 17:30:22.722573Z,ADA-CAD,limit,buy,220.00000000 / 220.00000000,0.454,100.7970304,0.15119554,filled
1446,162,L7A,2021-01-29 17:25:23.077971Z,ADA-CAD,market,buy,441.00000000 / 441.00000000,0.45351,201.9859989,0.30297899,filled
1447,76,T2X,2021-01-29 17:21:59.646449Z,TRX-CAD,market,sell,1764.00000000 / 1764.00000000,0.04498,78.27344809,0.11741017,filled
1448,120,L7M,2021-01-29 17:19:50.756845Z,BTC-CAD,limit,buy,0.06300000 / 0.06300000,46800,2943.301378,4.41495206,filled
1449,13,N1E,2021-01-29 15:49:35.009574Z,HBAR-CAD,market,buy,1000.00000000 / 1000.00000000,0.11437997,115.3264474,0.17298967,filled
1450,13,N1E,2021-01-29 15:47:38.831627Z,HBAR-CAD,limit,buy,1000.00000000 / 1000.00000000,0.11,111.3653347,0.167048,filled
1451,36,L7J,2021-01-29 15:16:45.232333Z,BTC-CAD,limit,sell,0.01273420 / 0.01273420,47817.057,598.5495254,0.89782428,filled
1452,234,L7E,2021-01-29 14:52:50.649002Z,HBAR-CAD,market,buy,850.00000000 / 850.00000000,0.11529913,98.84583016,0.14826874,filled
1453,36,L7J,2021-01-29 13:59:20.194081Z,DOGE-BTC,limit,sell,8300.00000000 / 8300.00000000,0.00000152,0.012616,0.00001892,filled
1454,203,T2N,2021-01-29 12:51:41.111960Z,USDT-CAD,market,buy,1900.00000000 / 1900.00000000,1.2838,2465.147107,3.69772066,filled
1455,142,J7N,2021-01-29 12:25:12.758865Z,HBAR-CAD,market,buy,150.00000000 / 150.00000000,0.11650742,17.65346848,0.0264802,filled
1456,142,J7N,2021-01-29 12:23:38.729257Z,BTC-CAD,market,buy,0.01850000 / 0.01850000,47169.968,881.6362959,1.32245444,filled
1457,95,L9N,2021-01-29 09:09:57.427643Z,BTC-CAD,market,sell,0.00250000 / 0.00250000,45611.016,112.9988524,0.16949827,filled
1458,95,L9N,2021-01-29 08:34:27.802411Z,BTC-CAD,market,buy,0.00250000 / 0.00250000,41341.123,104.9825401,0.15747381,filled
1459,222,V6M,2021-01-29 08:14:30.916514Z,LINK-CAD,limit,buy,8.00000000 / 8.00000000,29,235.6765027,0.35351475,filled
1460,133,M3C,2021-01-29 05:22:32.713158Z,DOGE-BTC,limit,sell,460420.48039053 / 460420.48039053,0.00000186,0.85638197,0.00128451,filled
1461,133,M3C,2021-01-29 05:17:10.544394Z,DOGE-BTC,limit,buy,460420.48039053 / 460420.48039053,0.0000018,0.82875684,0.0012431,filled
1462,133,M3C,2021-01-29 05:06:46.161793Z,DOGE-BTC,limit,sell,470890.29827352 / 470890.29827352,0.00000178,0.83818471,0.00125726,filled
1463,87,L4Z,2021-01-29 05:02:37.825085Z,BTC-CAD,limit,buy,0.00283000 / 0.00283000,42200,121.3838023,0.1820757,filled
1464,133,M3C,2021-01-29 04:49:19.387292Z,DOGE-BTC,limit,buy,464419.64959537 / 464419.64959537,0.00000172,0.79880179,0.0011982,filled
1465,133,M3C,2021-01-29 04:48:24.176736Z,DOGE-BTC,limit,buy,6470.64867815 / 6470.64867815,0.00000172,0.01112951,0.00001669,filled
1466,133,M3C,2021-01-29 04:29:14.905874Z,DOGE-BTC,limit,sell,298952.76845211 / 298952.76845211,0.00000173,0.51718828,0.00077578,filled
1467,133,M3C,2021-01-29 04:22:50.758937Z,DOGE-BTC,limit,buy,298952.76845211 / 298952.76845211,0.00000167,0.49925112,0.00074887,filled
1468,24,T3K,2021-01-29 04:21:08.118242Z,LINK-CAD,limit,buy,24.00000000 / 24.00000000,28.30788981,690.5799215,1.03586987,filled
1469,24,T3K,2021-01-29 04:19:54.026743Z,USDT-CAD,market,sell,552.17918695 / 552.17918695,1.28248,703.2465188,1.05486977,filled
1470,24,T3K,2021-01-29 04:18:49.844281Z,DOGE-USDT,market,sell,10000.00000000 / 10000.00000000,0.05530086,553.0087,0.82951305,filled
1471,36,L7J,2021-01-29 03:59:48.701754Z,DOGE-BTC,limit,buy,8300.00000000 / 8300.00000000,0.00000151,0.012533,0.00001879,filled
1472,36,L7J,2021-01-29 03:55:46.334882Z,BTC-CAD,limit,buy,0.01268891 / 0.01268891,43380,559.1213038,0.83868195,filled
1473,24,T3K,2021-01-29 03:37:43.421145Z,DOGE-BTC,market,buy,10000.00000000 / 10000.00000000,0.00000159,0.0159,0.00002385,filled
1474,24,T3K,2021-01-29 03:37:08.808571Z,BTC-CAD,market,buy,0.01600000 / 0.01600000,43577.467,707.9622693,1.0619434,filled
1475,24,T3K,2021-01-29 03:36:03.359566Z,LINK-CAD,market,sell,25.00000000 / 25.00000000,29.27410886,725.9681917,1.08895228,filled
1476,133,M3C,2021-01-29 03:11:08.234145Z,DOGE-BTC,limit,sell,564487.71842237 / 564487.71842237,0.00000141,0.79592755,0.0011938,filled
1477,133,M3C,2021-01-29 03:09:56.871821Z,DOGE-BTC,limit,buy,564487.71842237 / 564487.71842237,0.0000014,0.7902828,0.00118541,filled
1478,133,M3C,2021-01-29 03:00:25.750039Z,DOGE-BTC,limit,sell,475746.95812209 / 475746.95812209,0.0000013,0.61847104,0.0009277,filled
1479,133,M3C,2021-01-29 02:57:29.027162Z,DOGE-BTC,limit,buy,232209.82479769 / 232209.82479769,0.00000129,0.29955066,0.00044932,filled
1480,133,M3C,2021-01-29 02:52:36.145032Z,DOGE-BTC,limit,buy,243537.13332440 / 243537.13332440,0.00000124,0.30198604,0.00045297,filled
1481,76,T2X,2021-01-29 02:39:29.055668Z,DGB-CAD,limit,sell,29688.75442392 / 29688.75442392,0.0366,1077.478259,1.61621737,filled
1482,110,V3G,2021-01-29 02:35:10.960226Z,HBAR-ETH,limit,buy,50.30000000 / 50.30000000,0.0000685,0.00344555,0.00000516,filled
1483,133,M3C,2021-01-29 02:25:49.636724Z,DOGE-BTC,limit,sell,190190.90412001 / 190190.90412001,0.00000106,0.20160234,0.0003024,filled
1484,133,M3C,2021-01-29 02:24:59.311267Z,DOGE-BTC,limit,buy,190190.90412001 / 190190.90412001,0.00000105,0.19970044,0.00029955,filled
1485,133,M3C,2021-01-29 02:13:33.709634Z,DOGE-BTC,limit,sell,277361.73517502 / 277361.73517502,0.00000113,0.31341876,0.00047012,filled
1486,133,M3C,2021-01-29 02:05:10.496071Z,DOGE-BTC,limit,buy,277361.73517502 / 277361.73517502,0.00000108,0.29955067,0.00044932,filled
1487,110,V3G,2021-01-29 02:01:54.325635Z,HBAR-BTC,limit,buy,9450.00000000 / 9450.00000000,0.0000027,0.025515,0.00003827,filled
1488,110,V3G,2021-01-29 02:00:00.907440Z,DOGE-BTC,limit,sell,25500.00000000 / 25500.00000000,0.000001,0.0255,0.00003825,filled
1489,133,M3C,2021-01-29 01:56:34.257668Z,DOGE-BTC,limit,sell,243537.13332440 / 243537.13332440,0.00000097,0.236231,0.00035434,filled
1490,133,M3C,2021-01-29 01:45:25.986506Z,DOGE-BTC,limit,buy,243537.13332440 / 243537.13332440,0.00000085,0.20700656,0.0003105,filled
1491,126,V3N,2021-01-29 01:37:40.903277Z,BTC-CAD,ceiling,buy,0.06846700 / 0,0,2998.500338,0,filled
1492,36,L7J,2021-01-29 00:55:45.745534Z,SC-CAD,limit,sell,4733.64028032 / 4733.64028032,0.0078,36.57968335,0.05486952,filled
1493,133,M3C,2021-01-29 00:34:07.446653Z,DOGE-BTC,market,sell,727242.93507045 / 727242.93507045,0.000001,0.72995692,0.00109493,filled
1494,133,M3C,2021-01-29 00:32:03.487757Z,DOGE-BTC,limit,buy,468665.71571215 / 468665.71571215,0.00000119,0.55302554,0.00082953,filled
1495,36,L7J,2021-01-29 00:25:22.121870Z,HBAR-CAD,limit,sell,14585.68280934 / 14585.68280934,0.1212,1749.960314,2.62494044,filled
1496,133,M3C,2021-01-29 00:23:26.829204Z,DOGE-BTC,limit,buy,197723.21715447 / 197723.21715447,0.00000101,0.19970042,0.00029936,filled
1497,110,V3G,2021-01-28 23:53:45.082826Z,DOGE-BTC,limit,buy,25500.00000000 / 25500.00000000,0.00000092,0.02346,0.00003519,filled
1498,110,V3G,2021-01-28 23:51:25.589556Z,HBAR-BTC,limit,sell,8567.30000000 / 8567.30000000,0.00000276,0.02364574,0.00003546,filled
1499,83,K1R,2021-01-28 21:27:20.761969Z,HBAR-CAD,limit,buy,5205.23500000 / 5205.23500000,0.11961254,630.2420807,0.94536312,filled
1500,87,L4Z,2021-01-28 20:22:26.821167Z,SC-CAD,limit,buy,50000.00000000 / 50000.00000000,0.00742,375.434,0.56315099,filled
1501,179,M2K,2021-01-28 19:22:02.189492Z,USDT-CAD,market,sell,10.00000000 / 10.00000000,1.28069,12.673605,0.0190104,filled
1502,179,M2K,2021-01-28 19:16:56.044548Z,USDT-CAD,market,buy,10.00000000 / 10.00000000,1.28386,13.00343622,0.01950515,filled
1503,179,M2K,2021-01-28 19:11:49.585738Z,USDT-CAD,market,sell,7.00000000 / 7.00000000,1.28094,8.87329338,0.01330994,filled
1504,179,M2K,2021-01-28 19:05:11.132978Z,USDT-CAD,market,buy,7.00000000 / 7.00000000,1.28298,9.09765234,0.01364647,filled
1505,214,J3L,2021-01-28 18:20:26.218599Z,DOGE-BTC,limit,buy,31800.00000000 / 31800.00000000,0.00000062,0.01971599,0.00002956,filled
1506,157,T3H,2021-01-28 18:03:11.761323Z,HBAR-CAD,market,buy,6100.00000000 / 6100.00000000,0.11904648,736.2449477,1.10436742,filled
1507,166,L3V,2021-01-28 17:50:58.718181Z,HBAR-CAD,market,buy,2400.00000000 / 2400.00000000,0.12092944,294.3881682,0.44158225,filled
1508,76,T2X,2021-01-28 17:26:23.297524Z,ZRX-CAD,limit,sell,320.00000000 / 320.00000000,0.845,268.026071,0.4020391,filled
1509,131,M1E,2021-01-28 17:21:35.349523Z,HBAR-CAD,market,buy,32.00000000 / 32.00000000,0.1211422,3.93390236,0.00590085,filled
1510,131,M1E,2021-01-28 17:21:06.712711Z,HBAR-CAD,market,buy,1650.00000000 / 1650.00000000,0.12132569,203.1334034,0.3047001,filled
1511,131,M1E,2021-01-28 17:18:49.889604Z,HBAR-CAD,market,buy,20198.00000000 / 20198.00000000,0.12120328,2484.473641,3.72671046,filled
1512,131,M1E,2021-01-28 17:16:23.925987Z,HBAR-CAD,market,buy,2495.00000000 / 2495.00000000,0.1200339,303.9856403,0.45597846,filled
1513,250,L9T,2021-01-28 16:42:51.987832Z,HBAR-CAD,limit,sell,574.15000000 / 574.15000000,0.125,70.96845378,0.10645268,filled
1514,69,T3j,2021-01-28 16:33:19.729875Z,HBAR-CAD,market,buy,6000.00000000 / 6000.00000000,0.11929571,725.8035392,1.0887053,filled
1515,132,V6R,2021-01-28 16:18:27.183680Z,BTC-CAD,limit,buy,0.04799998 / 0.04799998,40845.252,1979.755125,2.96963268,filled
1516,36,L7J,2021-01-28 14:38:53.206379Z,HBAR-CAD,limit,sell,12415.31719066 / 12415.31719066,0.121,1488.142152,2.23221322,filled
1517,62,M6S,2021-01-28 14:10:42.408636Z,ETH-CAD,market,buy,2.00000000 / 2.00000000,1731.967,3519.250009,5.27887501,filled
1518,230,T1C,2021-01-28 13:50:11.716270Z,BTC-CAD,limit,buy,0.04500000 / 0.04500000,40569,1848.326771,0,filled
1519,156,L1T,2021-01-28 12:17:44.699213Z,ETH-CAD,market,buy,0.70000000 / 0.70000000,1690.767,1204.474005,1.806711,filled
1520,203,T2N,2021-01-28 09:33:08.949456Z,USDT-CAD,market,buy,1950.00000000 / 1950.00000000,1.27953,2542.942843,3.81441426,filled
1521,76,T2X,2021-01-28 06:33:03.212720Z,SC-CAD,limit,sell,273517.40517518 / 273517.40517518,0.0064,1738.476627,2.60771493,filled
1522,249,M5A,2021-01-28 05:01:52.196022Z,HBAR-CAD,limit,buy,10000.00000000 / 10000.00000000,0.81255,1171.708566,1.75756284,filled
1523,83,K1R,2021-01-28 03:12:56.730616Z,BTC-CAD,market,buy,0.00495815 / 0.00495815,39857.628,200.7294319,0.30109414,filled
1524,102,k0a,2021-01-28 03:11:43.987962Z,HBAR-CAD,limit,buy,95.00000000 / 95.00000000,0.10448638,10.0775092,0.01511626,filled
1525,102,k0a,2021-01-28 03:10:41.724265Z,ALGO-CAD,limit,sell,14.30723400 / 14.30723400,0.71011,10.08178876,0.01512268,filled
1526,83,K1R,2021-01-28 03:07:33.653783Z,HBAR-CAD,limit,buy,2827.40100000 / 2827.40100000,0.10502035,301.6065679,0.45240985,filled
1527,239,J8H,2021-01-28 01:25:52.252202Z,ETH-CAD,limit,buy,0.61000000 / 0.61000000,1598,989.5824259,1.48437363,filled
1528,215,V3K,2021-01-28 00:21:43.528793Z,LTC-CAD,limit,buy,5.00000000 / 5.00000000,155.3,788.4098075,1.18261471,filled
1529,245,v3b,2021-01-27 21:55:41.530594Z,BTC-CAD,limit,sell,0.50000000 / 0.50000000,40500,20249.99998,0,filled
1530,147,T2W,2021-01-27 21:26:57.762409Z,HBAR-CAD,limit,buy,19750.00000000 / 19750.00000000,0.099,1985.54853,2.97832277,filled
1531,115,L0C,2021-01-27 20:56:18.341015Z,BTC-CAD,ceiling,buy,0.00243846 / 0,0,99.84210582,0.14976315,filled
1532,138,H7L,2021-01-27 20:16:22.877949Z,HBAR-CAD,market,buy,5000.00000000 / 5000.00000000,0.10525356,536.8037094,0.80520556,filled
1533,62,M6S,2021-01-27 18:22:04.078698Z,BTC-CAD,market,sell,0.01800000 / 0.01800000,38458.467,687.238695,1.03085804,filled
1534,62,M6S,2021-01-27 18:16:28.682639Z,ETH-CAD,market,sell,2.00000000 / 2.00000000,1590.43,3156.211015,4.73431652,filled
1535,1,L0K,2021-01-27 18:01:17.713937Z,ALGO-BTC,limit,sell,2835.04328969 / 2835.04328969,0.00001853,0.05253333,0.00007879,filled
1536,179,M2K,2021-01-27 16:07:01.552757Z,ETH-CAD,limit,buy,0.31203195 / 0.31203195,1600,507.8625492,0.76179382,filled
1537,64,R3X,2021-01-27 14:53:31.290940Z,ETH-BTC,limit,buy,1.57000000 / 1.57000000,0.0415,0.065155,0.00009773,filled
1538,126,V3N,2021-01-27 11:35:10.596450Z,ETH-CAD,market,buy,0.02300000 / 0.02300000,1638.058,38.03425029,0,filled
1539,126,V3N,2021-01-27 11:32:33.860637Z,ETH-CAD,market,buy,1.79000000 / 1.79000000,1640.295,2964.561233,0,filled
1540,203,T2N,2021-01-27 09:33:35.626766Z,ETH-CAD,market,buy,1.49999999 / 1.49999999,1612.705,2451.434257,3.67715138,filled
1541,6,T3j,2021-01-27 06:01:06.183339Z,HBAR-CAD,limit,buy,94.19832515 / 94.19832515,0.106,10.12416128,0.01518624,filled
1542,206,T1S,2021-01-27 05:43:24.190889Z,ADA-CAD,market,buy,500.00000000 / 500.00000000,0.41865,212.0152,0.3180228,filled
1543,215,V3K,2021-01-27 05:24:06.879157Z,ADA-CAD,limit,buy,180.00000000 / 180.00000000,0.42,76.5924273,0.11488864,filled
1544,215,V3K,2021-01-27 04:50:41.174044Z,LTC-CAD,limit,buy,8.50000000 / 8.50000000,166.5,1434.294856,2.15144227,filled
1545,217,J7G,2021-01-27 03:45:01.605239Z,ZRX-CAD,limit,sell,40.00000000 / 40.00000000,0.79799,31.68673792,0.0475301,filled
1546,234,L7E,2021-01-27 03:27:03.531718Z,HBAR-CAD,market,buy,925.00000000 / 925.00000000,0.10871978,101.8563234,0.15278448,filled
